Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001427]  gran_size: 1M 	chunk_size: 4M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001427]  gran_size: 1M 	chunk_size: 8M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001428]  gran_size: 1M 	chunk_size: 16M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001429]  gran_size: 1M 	chunk_size: 32M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001430]  gran_size: 1M 	chunk_size: 64M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001431]  gran_size: 1M 	chunk_size: 128M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001431]  gran_size: 1M 	chunk_size: 256M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001432]  gran_size: 1M 	chunk_size: 512M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001433]  gran_size: 1M 	chunk_size: 1G 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001434]  gran_size: 1M 	chunk_size: 2G 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001435]  gran_size: 2M 	chunk_size: 2M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001436]  gran_size: 2M 	chunk_size: 4M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001436]  gran_size: 2M 	chunk_size: 8M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001437]  gran_size: 2M 	chunk_size: 16M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001438]  gran_size: 2M 	chunk_size: 32M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001439]  gran_size: 2M 	chunk_size: 64M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001440]  gran_size: 2M 	chunk_size: 128M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001440]  gran_size: 2M 	chunk_size: 256M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001441]  gran_size: 2M 	chunk_size: 512M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001442]  gran_size: 2M 	chunk_size: 1G 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001443]  gran_size: 2M 	chunk_size: 2G 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001444]  gran_size: 4M 	chunk_size: 4M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001444]  gran_size: 4M 	chunk_size: 8M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001445]  gran_size: 4M 	chunk_size: 16M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001446]  gran_size: 4M 	chunk_size: 32M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001447]  gran_size: 4M 	chunk_size: 64M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001448]  gran_size: 4M 	chunk_size: 128M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001448]  gran_size: 4M 	chunk_size: 256M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001449]  gran_size: 4M 	chunk_size: 512M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001450]  gran_size: 4M 	chunk_size: 1G 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001451]  gran_size: 4M 	chunk_size: 2G 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001452]  gran_size: 8M 	chunk_size: 8M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001452]  gran_size: 8M 	chunk_size: 16M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001453]  gran_size: 8M 	chunk_size: 32M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001454]  gran_size: 8M 	chunk_size: 64M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001455]  gran_size: 8M 	chunk_size: 128M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001456]  gran_size: 8M 	chunk_size: 256M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001457]  gran_size: 8M 	chunk_size: 512M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001457]  gran_size: 8M 	chunk_size: 1G 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001458]  gran_size: 8M 	chunk_size: 2G 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001459]  gran_size: 16M 	chunk_size: 16M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001460]  gran_size: 16M 	chunk_size: 32M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001461]  gran_size: 16M 	chunk_size: 64M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001461]  gran_size: 16M 	chunk_size: 128M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001462]  gran_size: 16M 	chunk_size: 256M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001463]  gran_size: 16M 	chunk_size: 512M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001464]  gran_size: 16M 	chunk_size: 1G 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001465]  gran_size: 16M 	chunk_size: 2G 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001466]  gran_size: 32M 	chunk_size: 32M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001466]  gran_size: 32M 	chunk_size: 64M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001467]  gran_size: 32M 	chunk_size: 128M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001468]  gran_size: 32M 	chunk_size: 256M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001469]  gran_size: 32M 	chunk_size: 512M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001470]  gran_size: 32M 	chunk_size: 1G 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001470]  gran_size: 32M 	chunk_size: 2G 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001471]  gran_size: 64M 	chunk_size: 64M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001472]  gran_size: 64M 	chunk_size: 128M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001473]  gran_size: 64M 	chunk_size: 256M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001474]  gran_size: 64M 	chunk_size: 512M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001475]  gran_size: 64M 	chunk_size: 1G 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001475]  gran_size: 64M 	chunk_size: 2G 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001476]  gran_size: 128M 	chunk_size: 128M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001477]  gran_size: 128M 	chunk_size: 256M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001478]  gran_size: 128M 	chunk_size: 512M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001479]  gran_size: 128M 	chunk_size: 1G 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001480]  gran_size: 128M 	chunk_size: 2G 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001480]  gran_size: 256M 	chunk_size: 256M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001481]  gran_size: 256M 	chunk_size: 512M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001482]  gran_size: 256M 	chunk_size: 1G 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001483]  gran_size: 256M 	chunk_size: 2G 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001484]  gran_size: 512M 	chunk_size: 512M 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001484]  gran_size: 512M 	chunk_size: 1G 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001485]  gran_size: 512M 	chunk_size: 2G 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001486]  gran_size: 1G 	chunk_size: 1G 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001487]  gran_size: 1G 	chunk_size: 2G 	num_reg: 8  	lose cover RAM: 256G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001488]  gran_size: 2G 	chunk_size: 2G 	num_reg: 8  	lose cover RAM: 1G
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001489] mtrr_cleanup: can not find optimal value
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001489] please specify mtrr_gran_size/mtrr_chunk_size
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001493] e820: update [mem 0xc0000000-0xffffffff] usable ==> reserved
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.001499] last_pfn = 0xc0000 max_arch_pfn = 0x400000000
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009209] found SMP MP-table at [mem 0x000f6a70-0x000f6a7f]
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009245] Using GB pages for direct mapping
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009420] RAMDISK: [mem 0x2f4a3000-0x33a48fff]
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009426] ACPI: Early table checksum verification disabled
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009429] ACPI: RSDP 0x00000000000F6A00 000024 (v02 PTLTD )
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009433] ACPI: XSDT 0x00000000BFEDB633 00005C (v01 INTEL  440BX    06040000 VMW  01324272)
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009437] ACPI: FACP 0x00000000BFEFEE73 0000F4 (v04 INTEL  440BX    06040000 PTL  000F4240)
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009448] ACPI: DSDT 0x00000000BFEDD001 021E72 (v01 PTLTD  Custom   06040000 MSFT 03000001)
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009452] ACPI: FACS 0x00000000BFEFFFC0 000040
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009454] ACPI: FACS 0x00000000BFEFFFC0 000040
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009457] ACPI: BOOT 0x00000000BFEDCFB4 000028 (v01 PTLTD  $SBFTBL$ 06040000  LTP 00000001)
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009460] ACPI: APIC 0x00000000BFEDC872 000742 (v01 PTLTD  ? APIC   06040000  LTP 00000000)
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009462] ACPI: MCFG 0x00000000BFEDC836 00003C (v01 PTLTD  $PCITBL$ 06040000  LTP 00000001)
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009465] ACPI: SRAT 0x00000000BFEDB72F 0008D0 (v02 VMWARE MEMPLUG  06040000 VMW  00000001)
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009468] ACPI: HPET 0x00000000BFEDB6F7 000038 (v01 VMWARE VMW HPET 06040000 VMW  00000001)
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009470] ACPI: WAET 0x00000000BFEDB6CF 000028 (v01 VMWARE VMW WAET 06040000 VMW  00000001)
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009472] ACPI: Reserving FACP table memory at [mem 0xbfefee73-0xbfefef66]
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009473] ACPI: Reserving DSDT table memory at [mem 0xbfedd001-0xbfefee72]
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009474] ACPI: Reserving FACS table memory at [mem 0xbfefffc0-0xbfefffff]
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009475] ACPI: Reserving FACS table memory at [mem 0xbfefffc0-0xbfefffff]
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009475] ACPI: Reserving BOOT table memory at [mem 0xbfedcfb4-0xbfedcfdb]
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009476] ACPI: Reserving APIC table memory at [mem 0xbfedc872-0xbfedcfb3]
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009476] ACPI: Reserving MCFG table memory at [mem 0xbfedc836-0xbfedc871]
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009477] ACPI: Reserving SRAT table memory at [mem 0xbfedb72f-0xbfedbffe]
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009477] ACPI: Reserving HPET table memory at [mem 0xbfedb6f7-0xbfedb72e]
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009478] ACPI: Reserving WAET table memory at [mem 0xbfedb6cf-0xbfedb6f6]
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009514] system APIC only can use physical flat
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009515] Setting APIC routing to physical flat.
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009582] SRAT: PXM 0 -> APIC 0x00 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009583] SRAT: PXM 0 -> APIC 0x01 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009584] SRAT: PXM 0 -> APIC 0x02 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009584] SRAT: PXM 0 -> APIC 0x03 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009585] SRAT: PXM 0 -> APIC 0x04 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009585] SRAT: PXM 0 -> APIC 0x05 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009586] SRAT: PXM 0 -> APIC 0x06 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009586] SRAT: PXM 0 -> APIC 0x07 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009586] SRAT: PXM 0 -> APIC 0x08 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009587] SRAT: PXM 0 -> APIC 0x09 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009587] SRAT: PXM 0 -> APIC 0x0a -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009588] SRAT: PXM 0 -> APIC 0x0b -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009588] SRAT: PXM 0 -> APIC 0x0c -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009589] SRAT: PXM 0 -> APIC 0x0d -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009589] SRAT: PXM 0 -> APIC 0x0e -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009589] SRAT: PXM 0 -> APIC 0x0f -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009590] SRAT: PXM 0 -> APIC 0x10 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009590] SRAT: PXM 0 -> APIC 0x11 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009591] SRAT: PXM 0 -> APIC 0x12 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009591] SRAT: PXM 0 -> APIC 0x13 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009591] SRAT: PXM 0 -> APIC 0x14 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009592] SRAT: PXM 0 -> APIC 0x15 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009592] SRAT: PXM 0 -> APIC 0x16 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009593] SRAT: PXM 0 -> APIC 0x17 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009593] SRAT: PXM 0 -> APIC 0x18 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009594] SRAT: PXM 0 -> APIC 0x19 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009594] SRAT: PXM 0 -> APIC 0x1a -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009594] SRAT: PXM 0 -> APIC 0x1b -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009595] SRAT: PXM 0 -> APIC 0x1c -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009595] SRAT: PXM 0 -> APIC 0x1d -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009596] SRAT: PXM 0 -> APIC 0x1e -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009596] SRAT: PXM 0 -> APIC 0x1f -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009596] SRAT: PXM 0 -> APIC 0x20 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009597] SRAT: PXM 0 -> APIC 0x21 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009597] SRAT: PXM 0 -> APIC 0x22 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009598] SRAT: PXM 0 -> APIC 0x23 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009598] SRAT: PXM 0 -> APIC 0x24 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009599] SRAT: PXM 0 -> APIC 0x25 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009599] SRAT: PXM 0 -> APIC 0x26 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009599] SRAT: PXM 0 -> APIC 0x27 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009600] SRAT: PXM 0 -> APIC 0x28 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009600] SRAT: PXM 0 -> APIC 0x29 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009601] SRAT: PXM 0 -> APIC 0x2a -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009601] SRAT: PXM 0 -> APIC 0x2b -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009601] SRAT: PXM 0 -> APIC 0x2c -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009602] SRAT: PXM 0 -> APIC 0x2d -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009602] SRAT: PXM 0 -> APIC 0x2e -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009603] SRAT: PXM 0 -> APIC 0x2f -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009603] SRAT: PXM 0 -> APIC 0x30 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009604] SRAT: PXM 0 -> APIC 0x31 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009604] SRAT: PXM 0 -> APIC 0x32 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009604] SRAT: PXM 0 -> APIC 0x33 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009605] SRAT: PXM 0 -> APIC 0x34 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009605] SRAT: PXM 0 -> APIC 0x35 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009606] SRAT: PXM 0 -> APIC 0x36 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009606] SRAT: PXM 0 -> APIC 0x37 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009606] SRAT: PXM 0 -> APIC 0x38 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009607] SRAT: PXM 0 -> APIC 0x39 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009607] SRAT: PXM 0 -> APIC 0x3a -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009608] SRAT: PXM 0 -> APIC 0x3b -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009608] SRAT: PXM 0 -> APIC 0x3c -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009609] SRAT: PXM 0 -> APIC 0x3d -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009609] SRAT: PXM 0 -> APIC 0x3e -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009609] SRAT: PXM 0 -> APIC 0x3f -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009610] SRAT: PXM 0 -> APIC 0x40 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009610] SRAT: PXM 0 -> APIC 0x41 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009611] SRAT: PXM 0 -> APIC 0x42 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009611] SRAT: PXM 0 -> APIC 0x43 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009611] SRAT: PXM 0 -> APIC 0x44 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009612] SRAT: PXM 0 -> APIC 0x45 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009612] SRAT: PXM 0 -> APIC 0x46 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009613] SRAT: PXM 0 -> APIC 0x47 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009613] SRAT: PXM 0 -> APIC 0x48 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009614] SRAT: PXM 0 -> APIC 0x49 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009614] SRAT: PXM 0 -> APIC 0x4a -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009614] SRAT: PXM 0 -> APIC 0x4b -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009615] SRAT: PXM 0 -> APIC 0x4c -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009615] SRAT: PXM 0 -> APIC 0x4d -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009616] SRAT: PXM 0 -> APIC 0x4e -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009616] SRAT: PXM 0 -> APIC 0x4f -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009616] SRAT: PXM 0 -> APIC 0x50 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009617] SRAT: PXM 0 -> APIC 0x51 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009617] SRAT: PXM 0 -> APIC 0x52 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009618] SRAT: PXM 0 -> APIC 0x53 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009618] SRAT: PXM 0 -> APIC 0x54 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009619] SRAT: PXM 0 -> APIC 0x55 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009619] SRAT: PXM 0 -> APIC 0x56 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009619] SRAT: PXM 0 -> APIC 0x57 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009620] SRAT: PXM 0 -> APIC 0x58 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009620] SRAT: PXM 0 -> APIC 0x59 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009621] SRAT: PXM 0 -> APIC 0x5a -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009621] SRAT: PXM 0 -> APIC 0x5b -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009621] SRAT: PXM 0 -> APIC 0x5c -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009622] SRAT: PXM 0 -> APIC 0x5d -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009622] SRAT: PXM 0 -> APIC 0x5e -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009623] SRAT: PXM 0 -> APIC 0x5f -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009623] SRAT: PXM 0 -> APIC 0x60 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009624] SRAT: PXM 0 -> APIC 0x61 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009624] SRAT: PXM 0 -> APIC 0x62 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009624] SRAT: PXM 0 -> APIC 0x63 -> Node 0
Apr 12 11:21:57 ree-virtual-machine kernel: [    0.009625] SRAT: PXM 0 -> APIC 0x64 -> Node 0
